Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,479494,-,-,-,39.73,-105.18,-7,1876,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2020,10,22,17,30,0,0,0,2.1,4.2
2020,10,22,18,30,0,0,0,0.5,3.8000000000000003
2020,10,22,19,30,0,0,0,-0.6000000000000001,3.5
2020,10,22,20,30,0,0,0,-1.3,3.2
2020,10,22,21,30,0,0,0,-1.8,3
2020,10,22,22,30,0,0,0,-2.1,2.8000000000000003
2020,10,22,23,30,0,0,0,-2.5,2.6
2020,10,23,0,30,0,0,0,-3,2.5
2020,10,23,1,30,0,0,0,-3.4000000000000004,2.3000000000000003
2020,10,23,2,30,0,0,0,-3.9000000000000004,2.3000000000000003
2020,10,23,3,30,0,0,0,-4.4,2.2
2020,10,23,4,30,0,0,0,-5,2.1
2020,10,23,5,30,0,0,0,-5.300000000000001,2.1
2020,10,23,6,30,14,66,12,-4.800000000000001,2.1
2020,10,23,7,30,57,141,28,-3.1,2.3000000000000003
2020,10,23,8,30,70,0,70,-0.30000000000000004,2.4000000000000004
2020,10,23,9,30,119,0,119,2.8000000000000003,2.7
2020,10,23,10,30,183,2,182,5.800000000000001,3
2020,10,23,11,30,377,65,337,8,3.3000000000000003
2020,10,23,12,30,210,2,209,9.1,3.4000000000000004
2020,10,23,13,30,254,10,249,9.200000000000001,3.3000000000000003
2020,10,23,14,30,309,133,251,8.5,2.9000000000000004
2020,10,23,15,30,188,262,113,7.1000000000000005,2.6
2020,10,23,16,30,57,49,51,4.800000000000001,2.2
2020,10,23,17,30,0,0,0,2.8000000000000003,1.9000000000000001
2020,10,23,18,30,0,0,0,2,2
2020,10,23,19,30,0,0,0,1.8,2.1
2020,10,23,20,30,0,0,0,2,2
2020,10,23,21,30,0,0,0,2,1.7000000000000002
2020,10,23,22,30,0,0,0,1.9000000000000001,1.5
2020,10,23,23,30,0,0,0,1.9000000000000001,1.4000000000000001
2020,10,24,0,30,0,0,0,1.9000000000000001,1.3
2020,10,24,1,30,0,0,0,2.2,1.3
2020,10,24,2,30,0,0,0,2.9000000000000004,1.3
2020,10,24,3,30,0,0,0,3.7,1.3
2020,10,24,4,30,0,0,0,4.4,1.2000000000000002
2020,10,24,5,30,0,0,0,5.2,1.2000000000000002
2020,10,24,6,30,10,1,10,6.5,1.1
2020,10,24,7,30,131,133,104,8.9,1.2000000000000002
2020,10,24,8,30,228,117,185,11.8,1.3
2020,10,24,9,30,478,702,132,14.5,1.2000000000000002
2020,10,24,10,30,539,575,206,16.6,0.9
2020,10,24,11,30,608,735,155,18,0.7000000000000001
2020,10,24,12,30,573,658,176,18.7,1
2020,10,24,13,30,543,788,117,18.400000000000002,1.5
2020,10,24,14,30,373,436,185,17.1,2.1
2020,10,24,15,30,175,249,104,14.600000000000001,2.6
2020,10,24,16,30,50,8,49,10.8,2.5
2020,10,24,17,30,0,0,0,7.300000000000001,2.2
2020,10,24,18,30,0,0,0,5.300000000000001,2
2020,10,24,19,30,0,0,0,3.8000000000000003,1.7000000000000002
2020,10,24,20,30,0,0,0,2.6,1.5
2020,10,24,21,30,0,0,0,1.5,1.7000000000000002
2020,10,24,22,30,0,0,0,0.5,2.2
2020,10,24,23,30,0,0,0,-0.8,2.8000000000000003
2020,10,25,0,30,0,0,0,-2.1,3.1
2020,10,25,1,30,0,0,0,-3,3.2
2020,10,25,2,30,0,0,0,-3.7,3.1
2020,10,25,3,30,0,0,0,-4.3,3
2020,10,25,4,30,0,0,0,-4.800000000000001,3
2020,10,25,5,30,0,0,0,-5.5,3.1
2020,10,25,6,30,9,18,9,-6,3.3000000000000003
2020,10,25,7,30,149,296,91,-5.800000000000001,3.6
2020,10,25,8,30,40,0,40,-5,3.7
2020,10,25,9,30,200,98,152,-4,3.9000000000000004
2020,10,25,10,30,307,12,300,-3.2,4.3
2020,10,25,11,30,292,104,228,-3,4.7
2020,10,25,12,30,138,1,137,-3.4000000000000004,4.9
2020,10,25,13,30,160,1,159,-4.4,4.9
2020,10,25,14,30,119,63,92,-5.7,4.800000000000001
2020,10,25,15,30,209,308,123,-7.300000000000001,4.6000000000000005
2020,10,25,16,30,64,100,54,-8.9,4.3
2020,10,25,17,30,0,0,0,-10.100000000000001,4
2020,10,25,18,30,0,0,0,-11,3.7
2020,10,25,19,30,0,0,0,-11.600000000000001,3.3000000000000003
2020,10,25,20,30,0,0,0,-12.100000000000001,2.9000000000000004
2020,10,25,21,30,0,0,0,-12.5,2.5
2020,10,25,22,30,0,0,0,-12.9,2.2
2020,10,25,23,30,0,0,0,-13.100000000000001,2
2020,10,26,0,30,0,0,0,-13.100000000000001,1.9000000000000001
2020,10,26,1,30,0,0,0,-13.100000000000001,1.9000000000000001
2020,10,26,2,30,0,0,0,-13.100000000000001,1.9000000000000001
2020,10,26,3,30,0,0,0,-13.100000000000001,1.8
2020,10,26,4,30,0,0,0,-13,1.7000000000000002
2020,10,26,5,30,0,0,0,-13,1.7000000000000002
2020,10,26,6,30,6,0,6,-12.600000000000001,1.4000000000000001
2020,10,26,7,30,100,4,99,-11.600000000000001,1.3
2020,10,26,8,30,267,76,240,-10.600000000000001,1.4000000000000001
2020,10,26,9,30,332,46,310,-9.700000000000001,1.2000000000000002
2020,10,26,10,30,489,96,434,-8.700000000000001,1.1
2020,10,26,11,30,500,131,420,-7.6000000000000005,0.9
2020,10,26,12,30,504,130,427,-6.300000000000001,0.9
2020,10,26,13,30,515,275,369,-5.4,1.2000000000000002
2020,10,26,14,30,417,505,204,-5,1.6
2020,10,26,15,30,229,166,183,-5.5,2
2020,10,26,16,30,55,94,46,-6.800000000000001,2
2020,10,26,17,30,0,0,0,-8.5,1.7000000000000002
2020,10,26,18,30,0,0,0,-9.3,1.5
2020,10,26,19,30,0,0,0,-9.700000000000001,1.6
2020,10,26,20,30,0,0,0,-10.100000000000001,1.7000000000000002
2020,10,26,21,30,0,0,0,-10.4,1.9000000000000001
2020,10,26,22,30,0,0,0,-10.600000000000001,2.1
2020,10,26,23,30,0,0,0,-10.600000000000001,2.2
2020,10,27,0,30,0,0,0,-10.4,2.1
2020,10,27,1,30,0,0,0,-9.600000000000001,1.6
2020,10,27,2,30,0,0,0,-8.6,1.2000000000000002
2020,10,27,3,30,0,0,0,-8.3,1.2000000000000002
2020,10,27,4,30,0,0,0,-8.6,1.4000000000000001
2020,10,27,5,30,0,0,0,-8.9,1.5
2020,10,27,6,30,14,165,12,-7.800000000000001,1.6
2020,10,27,7,30,188,771,42,-4.1000000000000005,1.6
2020,10,27,8,30,389,942,58,0.4,1.1
2020,10,27,9,30,556,1015,70,3.4000000000000004,0.7000000000000001
2020,10,27,10,30,669,1046,78,5.2,0.5
2020,10,27,11,30,716,1048,84,6.4,0.7000000000000001
2020,10,27,12,30,687,1019,86,7.1000000000000005,0.9
2020,10,27,13,30,602,986,83,7.300000000000001,1
2020,10,27,14,30,461,927,74,6.9,0.8
2020,10,27,15,30,275,805,58,5.5,0.5
2020,10,27,16,30,77,476,31,3.2,0.4
2020,10,27,17,30,0,0,0,1,0.5
2020,10,27,18,30,0,0,0,-0.5,0.8
2020,10,27,19,30,0,0,0,-1.8,1.2000000000000002
2020,10,27,20,30,0,0,0,-2.3000000000000003,1.4000000000000001
2020,10,27,21,30,0,0,0,-2.3000000000000003,1.4000000000000001
2020,10,27,22,30,0,0,0,-2,1.4000000000000001
2020,10,27,23,30,0,0,0,-1.7000000000000002,1.3
2020,10,28,0,30,0,0,0,-1.8,1.3
2020,10,28,1,30,0,0,0,-2.1,1.4000000000000001
2020,10,28,2,30,0,0,0,-2.3000000000000003,1.4000000000000001
2020,10,28,3,30,0,0,0,-2,1.4000000000000001
2020,10,28,4,30,0,0,0,-1.6,1.4000000000000001
2020,10,28,5,30,0,0,0,-1.5,1.4000000000000001
2020,10,28,6,30,11,146,10,-0.2,1.8
2020,10,28,7,30,168,711,36,3.1,2.8000000000000003
2020,10,28,8,30,353,884,46,6.2,3.8000000000000003
2020,10,28,9,30,507,958,52,8.1,4.1000000000000005
2020,10,28,10,30,615,989,61,9.3,4.2
2020,10,28,11,30,663,998,66,10,4.3
2020,10,28,12,30,647,991,67,10.200000000000001,4.5
2020,10,28,13,30,566,953,69,10.100000000000001,4.6000000000000005
2020,10,28,14,30,430,885,65,9.5,4.1000000000000005
2020,10,28,15,30,255,766,52,7.2,2.6
2020,10,28,16,30,71,454,29,3.6,1.5
2020,10,28,17,30,0,0,0,1.5,1.3
2020,10,28,18,30,0,0,0,1.3,1.1
2020,10,28,19,30,0,0,0,1.4000000000000001,0.8
2020,10,28,20,30,0,0,0,1.2000000000000002,0.7000000000000001
2020,10,28,21,30,0,0,0,0.9,0.8
2020,10,28,22,30,0,0,0,0.8,0.9
2020,10,28,23,30,0,0,0,0.8,1.1
2020,10,29,0,30,0,0,0,0.7000000000000001,1.2000000000000002
2020,10,29,1,30,0,0,0,0.6000000000000001,1.3
2020,10,29,2,30,0,0,0,0.30000000000000004,1.3
2020,10,29,3,30,0,0,0,-0.2,1.3
2020,10,29,4,30,0,0,0,-0.30000000000000004,1.4000000000000001
2020,10,29,5,30,0,0,0,-0.1,1.6
2020,10,29,6,30,10,140,10,1.5,2
2020,10,29,7,30,160,702,32,4.9,2.7
2020,10,29,8,30,324,784,55,8.6,2.8000000000000003
2020,10,29,9,30,494,953,45,11.8,2.3000000000000003
2020,10,29,10,30,600,987,51,14.3,1.9000000000000001
2020,10,29,11,30,647,996,56,15.700000000000001,1.7000000000000002
2020,10,29,12,30,630,989,56,16.5,1.7000000000000002
2020,10,29,13,30,552,956,58,16.6,1.7000000000000002
2020,10,29,14,30,419,889,56,15.8,1.4000000000000001
2020,10,29,15,30,246,765,46,13,1
2020,10,29,16,30,67,455,27,9.5,0.8
2020,10,29,17,30,0,0,0,7.300000000000001,0.5
2020,10,29,18,30,0,0,0,6.1000000000000005,0.7000000000000001
2020,10,29,19,30,0,0,0,4.7,1.3
2020,10,29,20,30,0,0,0,3.4000000000000004,1.6
2020,10,29,21,30,0,0,0,2.8000000000000003,1.9000000000000001
2020,10,29,22,30,0,0,0,2.6,2.1
2020,10,29,23,30,0,0,0,2.5,2.1
2020,10,30,0,30,0,0,0,2.3000000000000003,2
2020,10,30,1,30,0,0,0,2,1.9000000000000001
2020,10,30,2,30,0,0,0,1.9000000000000001,1.7000000000000002
2020,10,30,3,30,0,0,0,2.4000000000000004,1.5
2020,10,30,4,30,0,0,0,3.8000000000000003,1.4000000000000001
2020,10,30,5,30,0,0,0,4.800000000000001,1.2000000000000002
2020,10,30,6,30,8,94,8,5.2,1.1
2020,10,30,7,30,159,692,36,7.800000000000001,1.2000000000000002
2020,10,30,8,30,343,868,49,11.5,1.9000000000000001
2020,10,30,9,30,497,946,56,14.100000000000001,2.8000000000000003
2020,10,30,10,30,602,983,60,15.9,3
2020,10,30,11,30,651,999,63,17.3,2.6
2020,10,30,12,30,636,998,62,18.2,2
2020,10,30,13,30,558,976,58,18.400000000000002,1.5
2020,10,30,14,30,424,925,51,17.900000000000002,1.1
2020,10,30,15,30,250,807,42,15.3,0.6000000000000001
2020,10,30,16,30,67,496,26,11.200000000000001,0.4
2020,10,30,17,30,0,0,0,8.200000000000001,0.7000000000000001
2020,10,30,18,30,0,0,0,6.800000000000001,1.2000000000000002
2020,10,30,19,30,0,0,0,5.6000000000000005,1.7000000000000002
2020,10,30,20,30,0,0,0,4.6000000000000005,2.1
2020,10,30,21,30,0,0,0,4.1000000000000005,2.4000000000000004
2020,10,30,22,30,0,0,0,3.9000000000000004,2.7
2020,10,30,23,30,0,0,0,4,2.9000000000000004
2020,10,31,0,30,0,0,0,4,3
2020,10,31,1,30,0,0,0,3.9000000000000004,2.9000000000000004
2020,10,31,2,30,0,0,0,3.7,2.8000000000000003
2020,10,31,3,30,0,0,0,3.3000000000000003,2.6
2020,10,31,4,30,0,0,0,2.9000000000000004,2.3000000000000003
2020,10,31,5,30,0,0,0,2.5,2
2020,10,31,6,30,7,99,7,3.5,1.7000000000000002
2020,10,31,7,30,158,712,34,7.2,1.9000000000000001
2020,10,31,8,30,341,885,45,11.5,2.4000000000000004
2020,10,31,9,30,496,960,52,14.100000000000001,3.1
2020,10,31,10,30,600,991,58,15.4,3.8000000000000003
2020,10,31,11,30,643,994,62,16.1,4.1000000000000005
2020,10,31,12,30,625,985,63,16.400000000000002,4
2020,10,31,13,30,546,953,62,16.2,3.6
2020,10,31,14,30,412,885,59,15.3,3.2
2020,10,31,15,30,239,752,49,12.9,2.3000000000000003
2020,10,31,16,30,60,412,27,8.9,1.4000000000000001
2020,10,31,17,30,0,0,0,6,0.9
2020,10,31,18,30,0,0,0,4.6000000000000005,0.6000000000000001
2020,10,31,19,30,0,0,0,3.3000000000000003,0.7000000000000001
2020,10,31,20,30,0,0,0,2.6,0.9
2020,10,31,21,30,0,0,0,2.1,1.1
2020,10,31,22,30,0,0,0,2,1.5
2020,10,31,23,30,0,0,0,2.2,1.8
2020,11,1,0,30,0,0,0,2.3000000000000003,2.1
2020,11,1,1,30,0,0,0,2.5,2.4000000000000004
2020,11,1,2,30,0,0,0,2.7,2.4000000000000004
2020,11,1,3,30,0,0,0,2.7,2.4000000000000004
2020,11,1,4,30,0,0,0,2.6,2.2
2020,11,1,5,30,0,0,0,2.6,2
2020,11,1,6,30,7,98,8,3.7,2
2020,11,1,7,30,155,719,33,7.4,2.3000000000000003
2020,11,1,8,30,336,888,43,12.100000000000001,2.5
2020,11,1,9,30,490,965,48,16.1,2.6
2020,11,1,10,30,595,1001,52,19,2.8000000000000003
2020,11,1,11,30,642,1012,55,20.6,2.7
2020,11,1,12,30,624,1002,56,21.3,2.8000000000000003
2020,11,1,13,30,543,967,56,21.1,2.9000000000000004
2020,11,1,14,30,410,904,53,19.900000000000002,2.7
2020,11,1,15,30,237,779,43,16.6,1.8
2020,11,1,16,30,58,444,24,12.200000000000001,1
2020,11,1,17,30,0,0,0,9.200000000000001,0.6000000000000001
2020,11,1,18,30,0,0,0,7.6000000000000005,0.5
2020,11,1,19,30,0,0,0,6.7,0.9
2020,11,1,20,30,0,0,0,6,1.2000000000000002
2020,11,1,21,30,0,0,0,5.4,1.4000000000000001
2020,11,1,22,30,0,0,0,4.9,1.6
2020,11,1,23,30,0,0,0,4.6000000000000005,1.7000000000000002
2020,11,2,0,30,0,0,0,4.3,1.7000000000000002
2020,11,2,1,30,0,0,0,4.3,1.7000000000000002
2020,11,2,2,30,0,0,0,4.3,1.7000000000000002
2020,11,2,3,30,0,0,0,4.5,1.6
2020,11,2,4,30,0,0,0,4.7,1.6
2020,11,2,5,30,0,0,0,5,1.6
2020,11,2,6,30,6,89,8,6.2,1.5
2020,11,2,7,30,149,696,33,10,1.4000000000000001
2020,11,2,8,30,331,878,44,14.9,1.4000000000000001
2020,11,2,9,30,485,957,51,18.5,1.5
2020,11,2,10,30,590,996,54,20.900000000000002,1.3
2020,11,2,11,30,636,1013,53,22.3,0.8
2020,11,2,12,30,619,1008,52,23.1,0.6000000000000001
2020,11,2,13,30,541,982,51,23.1,0.8
2020,11,2,14,30,409,924,48,22.200000000000003,1
2020,11,2,15,30,236,804,39,18.900000000000002,0.9
2020,11,2,16,30,57,477,22,14.8,0.8
2020,11,2,17,30,0,0,0,12.4,0.8
2020,11,2,18,30,0,0,0,10.600000000000001,1
2020,11,2,19,30,0,0,0,8.9,1.3
2020,11,2,20,30,0,0,0,7.9,1.6
2020,11,2,21,30,0,0,0,7.4,1.8
2020,11,2,22,30,0,0,0,7.300000000000001,2.1
2020,11,2,23,30,0,0,0,7.300000000000001,2.3000000000000003
2020,11,3,0,30,0,0,0,7.300000000000001,2.4000000000000004
2020,11,3,1,30,0,0,0,7.300000000000001,2.4000000000000004
2020,11,3,2,30,0,0,0,7.5,2.4000000000000004
2020,11,3,3,30,0,0,0,7.7,2.5
2020,11,3,4,30,0,0,0,8,2.4000000000000004
2020,11,3,5,30,0,0,0,8.1,2.3000000000000003
2020,11,3,6,30,1,0,1,9,2.1
2020,11,3,7,30,96,40,89,12,2.3000000000000003
2020,11,3,8,30,245,259,161,16.1,2.6
2020,11,3,9,30,464,880,69,19.3,2
2020,11,3,10,30,557,869,93,21.6,0.8
2020,11,3,11,30,477,428,233,22.6,0.30000000000000004
2020,11,3,12,30,367,196,258,22.900000000000002,0.30000000000000004
2020,11,3,13,30,375,331,211,22.8,0.4
2020,11,3,14,30,393,884,51,21.8,0.4
2020,11,3,15,30,208,578,69,19.1,0.4
2020,11,3,16,30,27,1,27,15.4,0.5
2020,11,3,17,30,0,0,0,12.9,0.5
2020,11,3,18,30,0,0,0,12.200000000000001,0.8
2020,11,3,19,30,0,0,0,11.5,1.5
2020,11,3,20,30,0,0,0,10.5,2
2020,11,3,21,30,0,0,0,9.8,2.1
2020,11,3,22,30,0,0,0,9.600000000000001,2.1
2020,11,3,23,30,0,0,0,9.4,2.2
2020,11,4,0,30,0,0,0,9.200000000000001,2.2
2020,11,4,1,30,0,0,0,9,2.3000000000000003
2020,11,4,2,30,0,0,0,8.8,2.3000000000000003
2020,11,4,3,30,0,0,0,8.4,2.2
2020,11,4,4,30,0,0,0,8.200000000000001,2.1
2020,11,4,5,30,0,0,0,8,2.1
2020,11,4,6,30,3,37,4,8.9,2.2
2020,11,4,7,30,134,625,35,12.200000000000001,2.7
2020,11,4,8,30,309,822,47,16,3.1
2020,11,4,9,30,459,910,54,18.6,2.9000000000000004
2020,11,4,10,30,562,953,57,20.3,2.4000000000000004
2020,11,4,11,30,607,969,58,21.3,2
2020,11,4,12,30,593,967,58,21.8,1.8
2020,11,4,13,30,516,935,57,21.8,1.9000000000000001
2020,11,4,14,30,386,866,55,21.200000000000003,2.2
2020,11,4,15,30,212,645,59,18.5,1.7000000000000002
2020,11,4,16,30,48,371,24,14.200000000000001,1.2000000000000002
2020,11,4,17,30,0,0,0,11.200000000000001,1.3
2020,11,4,18,30,0,0,0,10,1.5
2020,11,4,19,30,0,0,0,9.200000000000001,1.7000000000000002
2020,11,4,20,30,0,0,0,8.5,1.8
2020,11,4,21,30,0,0,0,7.9,1.7000000000000002
2020,11,4,22,30,0,0,0,7.4,1.7000000000000002
2020,11,4,23,30,0,0,0,7.1000000000000005,1.8
2020,11,5,0,30,0,0,0,6.7,1.8
2020,11,5,1,30,0,0,0,6.4,1.8
2020,11,5,2,30,0,0,0,6.300000000000001,1.9000000000000001
2020,11,5,3,30,0,0,0,6.1000000000000005,2
2020,11,5,4,30,0,0,0,6,2.1
2020,11,5,5,30,0,0,0,6,2.1
2020,11,5,6,30,3,41,4,7.1000000000000005,2.3000000000000003
2020,11,5,7,30,136,668,32,10.700000000000001,2.8000000000000003
2020,11,5,8,30,315,862,44,15.200000000000001,3.1
2020,11,5,9,30,467,946,50,18.7,2.6
2020,11,5,10,30,571,988,52,21.1,2
2020,11,5,11,30,619,1007,53,22.5,1.4000000000000001
2020,11,5,12,30,604,1005,52,23.3,0.8
2020,11,5,13,30,526,981,49,23.6,0.5
2020,11,5,14,30,394,925,44,22.900000000000002,0.5
2020,11,5,15,30,223,801,36,20.1,0.6000000000000001
2020,11,5,16,30,49,455,21,16.400000000000002,0.8
2020,11,5,17,30,0,0,0,13.700000000000001,1.1
2020,11,5,18,30,0,0,0,11.4,1.4000000000000001
2020,11,5,19,30,0,0,0,9.600000000000001,1.7000000000000002
2020,11,5,20,30,0,0,0,8.700000000000001,1.9000000000000001
2020,11,5,21,30,0,0,0,8.3,2.2
2020,11,5,22,30,0,0,0,8.1,2.4000000000000004
2020,11,5,23,30,0,0,0,8.1,2.6
2020,11,6,0,30,0,0,0,8.200000000000001,2.9000000000000004
2020,11,6,1,30,0,0,0,8.4,3.3000000000000003
2020,11,6,2,30,0,0,0,8.6,3.4000000000000004
2020,11,6,3,30,0,0,0,8.6,3.3000000000000003
2020,11,6,4,30,0,0,0,8.4,3.1
2020,11,6,5,30,0,0,0,8.1,2.8000000000000003
2020,11,6,6,30,1,0,1,8.700000000000001,2.7
2020,11,6,7,30,85,38,79,11.8,3
2020,11,6,8,30,196,152,149,15.600000000000001,3.3000000000000003
2020,11,6,9,30,381,497,164,18.8,2.8000000000000003
2020,11,6,10,30,446,450,211,21.3,1.8
2020,11,6,11,30,526,620,180,22.6,1.4000000000000001
2020,11,6,12,30,364,162,276,22.900000000000002,1.8
2020,11,6,13,30,250,47,227,22.3,2.1
2020,11,6,14,30,172,38,158,20.8,1.8
2020,11,6,15,30,78,7,76,17.7,1.3
2020,11,6,16,30,18,1,18,14.3,1.1
2020,11,6,17,30,0,0,0,12.600000000000001,1.2000000000000002
2020,11,6,18,30,0,0,0,11.8,1.3
2020,11,6,19,30,0,0,0,11,1.4000000000000001
2020,11,6,20,30,0,0,0,10.700000000000001,1.4000000000000001
2020,11,6,21,30,0,0,0,10.3,1.5
2020,11,6,22,30,0,0,0,9.700000000000001,1.7000000000000002
2020,11,6,23,30,0,0,0,9.8,2
2020,11,7,0,30,0,0,0,10.200000000000001,2.3000000000000003
2020,11,7,1,30,0,0,0,10.200000000000001,2.4000000000000004
2020,11,7,2,30,0,0,0,10.3,2.5
2020,11,7,3,30,0,0,0,10.4,2.5
2020,11,7,4,30,0,0,0,10.4,2.6
2020,11,7,5,30,0,0,0,10,2.5
2020,11,7,6,30,0,0,0,10.3,2.6
2020,11,7,7,30,38,2,38,11.9,3
2020,11,7,8,30,42,0,42,14.5,3.7
2020,11,7,9,30,79,4,77,16.900000000000002,4.4
2020,11,7,10,30,240,169,153,18.8,4.800000000000001
2020,11,7,11,30,347,160,258,19.8,5
2020,11,7,12,30,433,415,209,20,5.2
2020,11,7,13,30,253,107,202,19.700000000000003,5.2
2020,11,7,14,30,95,12,91,19,5
2020,11,7,15,30,145,260,86,17.5,4.3
2020,11,7,16,30,22,10,21,14.700000000000001,3.5
2020,11,7,17,30,0,0,0,12.700000000000001,3.3000000000000003
2020,11,7,18,30,0,0,0,12.100000000000001,3.7
2020,11,7,19,30,0,0,0,11.700000000000001,4
2020,11,7,20,30,0,0,0,11.5,4.800000000000001
2020,11,7,21,30,0,0,0,11.200000000000001,6
2020,11,7,22,30,0,0,0,10.8,6.5
2020,11,7,23,30,0,0,0,10.600000000000001,6.6000000000000005
2020,11,8,0,30,0,0,0,10.100000000000001,6
2020,11,8,1,30,0,0,0,9.3,5.300000000000001
2020,11,8,2,30,0,0,0,8.200000000000001,5
2020,11,8,3,30,0,0,0,6.800000000000001,4.9
2020,11,8,4,30,0,0,0,5.5,5
2020,11,8,5,30,0,0,0,4.6000000000000005,5.300000000000001
2020,11,8,6,30,0,0,0,4.4,5
2020,11,8,7,30,128,674,31,5.1000000000000005,4.9
2020,11,8,8,30,308,879,42,6.4,5
2020,11,8,9,30,461,963,49,7.7,4.7
2020,11,8,10,30,566,1001,53,9.1,4.4
2020,11,8,11,30,611,1014,54,10.4,4.3
2020,11,8,12,30,590,999,54,11.200000000000001,4.4
2020,11,8,13,30,513,971,53,11.5,4.5
2020,11,8,14,30,382,909,48,11.200000000000001,4.6000000000000005
2020,11,8,15,30,212,777,39,9.700000000000001,4.1000000000000005
2020,11,8,16,30,40,366,21,6.800000000000001,3.2
2020,11,8,17,30,0,0,0,4.4,2.6
2020,11,8,18,30,0,0,0,3.4000000000000004,2.1
2020,11,8,19,30,0,0,0,2.8000000000000003,1.6
2020,11,8,20,30,0,0,0,3.2,1.3
2020,11,8,21,30,0,0,0,3.4000000000000004,1.2000000000000002
2020,11,8,22,30,0,0,0,2.7,1.2000000000000002
2020,11,8,23,30,0,0,0,1.9000000000000001,1.3
2020,11,9,0,30,0,0,0,1.2000000000000002,1.3
2020,11,9,1,30,0,0,0,0.7000000000000001,1.4000000000000001
2020,11,9,2,30,0,0,0,0.30000000000000004,1.4000000000000001
2020,11,9,3,30,0,0,0,0,1.3
2020,11,9,4,30,0,0,0,-0.1,1.2000000000000002
2020,11,9,5,30,0,0,0,-0.5,0.9
2020,11,9,6,30,0,0,0,-0.9,1.1
2020,11,9,7,30,96,456,32,-0.4,1.9000000000000001
2020,11,9,8,30,55,4,54,0.6000000000000001,2.3000000000000003
2020,11,9,9,30,48,0,48,1.8,2.1
2020,11,9,10,30,19,0,19,3,2.1
2020,11,9,11,30,59,0,59,4,2.2
2020,11,9,12,30,48,0,48,4.7,2.4000000000000004
2020,11,9,13,30,99,10,94,4.9,2.5
2020,11,9,14,30,102,13,97,4.3,2.3000000000000003
2020,11,9,15,30,54,2,54,2.9000000000000004,1.9000000000000001
2020,11,9,16,30,18,0,18,0.8,1.5
2020,11,9,17,30,0,0,0,-1,1.5
2020,11,9,18,30,0,0,0,-2.1,1.4000000000000001
2020,11,9,19,30,0,0,0,-2.6,1.2000000000000002
2020,11,9,20,30,0,0,0,-2.7,1.1
2020,11,9,21,30,0,0,0,-2.8000000000000003,1.1
2020,11,9,22,30,0,0,0,-2.8000000000000003,1.3
2020,11,9,23,30,0,0,0,-2.9000000000000004,1.4000000000000001
2020,11,10,0,30,0,0,0,-2.8000000000000003,1.6
2020,11,10,1,30,0,0,0,-2.8000000000000003,1.7000000000000002
2020,11,10,2,30,0,0,0,-2.9000000000000004,1.8
2020,11,10,3,30,0,0,0,-3.7,1.7000000000000002
2020,11,10,4,30,0,0,0,-4.7,1.7000000000000002
2020,11,10,5,30,0,0,0,-5.4,1.7000000000000002
2020,11,10,6,30,0,0,0,-5,1.7000000000000002
2020,11,10,7,30,121,611,38,-2.8000000000000003,2.2
2020,11,10,8,30,305,842,57,-0.1,3
2020,11,10,9,30,463,938,69,1.7000000000000002,3.4000000000000004
2020,11,10,10,30,572,984,76,3.1,3.3000000000000003
2020,11,10,11,30,617,996,78,4.1000000000000005,3.2
2020,11,10,12,30,598,985,77,4.7,3.2
2020,11,10,13,30,518,954,73,4.6000000000000005,3.3000000000000003
2020,11,10,14,30,383,887,64,3.9000000000000004,3.4000000000000004
2020,11,10,15,30,194,521,81,2.1,2.8000000000000003
2020,11,10,16,30,28,47,26,-0.6000000000000001,1.8
2020,11,10,17,30,0,0,0,-2.2,1.2000000000000002
2020,11,10,18,30,0,0,0,-2.6,0.9
2020,11,10,19,30,0,0,0,-3.3000000000000003,0.6000000000000001
2020,11,10,20,30,0,0,0,-3.7,0.5
2020,11,10,21,30,0,0,0,-4,0.8
2020,11,10,22,30,0,0,0,-4.2,1.1
2020,11,10,23,30,0,0,0,-4.4,1.4000000000000001
2020,11,11,0,30,0,0,0,-4.7,1.6
2020,11,11,1,30,0,0,0,-4.9,1.7000000000000002
2020,11,11,2,30,0,0,0,-5,1.6
2020,11,11,3,30,0,0,0,-5.1000000000000005,1.4000000000000001
2020,11,11,4,30,0,0,0,-5.2,1.3
